Date,Open,High,Low,Close*,Adj Close**,SPY Return,Volume
27-Jan-84,164.24,164.33,163.07,163.94,163.94,-0.183%,"103,720,000"
30-Jan-84,164.4,164.67,162.4,162.87,162.87,-0.653%,"103,120,000"
31-Jan-84,162.87,163.6,162.03,163.41,163.41,0.332%,"113,510,000"
1-Feb-84,163.41,164,162.27,162.74,162.74,-0.410%,"107,100,000"
2-Feb-84,162.74,163.36,162.24,163.36,163.36,0.381%,"111,330,000"
3-Feb-84,163.44,163.98,160.82,160.91,160.91,-1.500%,"109,100,000"
6-Feb-84,160.91,160.91,158.02,158.08,158.08,-1.759%,"109,090,000"
7-Feb-84,157.91,158.81,157.01,158.74,158.74,0.418%,"107,640,000"
8-Feb-84,158.74,159.07,155.67,155.85,155.85,-1.821%,"96,890,000"
9-Feb-84,155.85,156.17,154.3,155.42,155.42,-0.276%,"128,190,000"
10-Feb-84,155.42,156.52,155.42,156.3,156.3,0.566%,"92,220,000"
13-Feb-84,156.3,156.32,154.13,154.95,154.95,-0.864%,"78,460,000"
14-Feb-84,154.95,156.61,154.95,156.61,156.61,1.071%,"91,800,000"
15-Feb-84,156.61,157.48,156.1,156.25,156.25,-0.230%,"94,870,000"
16-Feb-84,155.94,156.44,155.44,156.13,156.13,-0.077%,"81,750,000"
17-Feb-84,156.13,156.8,155.51,155.74,155.74,-0.250%,"76,600,000"
21-Feb-84,155.71,155.74,154.47,154.64,154.64,-0.706%,"71,890,000"
22-Feb-84,154.52,155.1,153.94,154.31,154.31,-0.213%,"90,080,000"
23-Feb-84,154.02,154.45,152.13,154.29,154.29,-0.013%,"100,220,000"
24-Feb-84,154.31,157.51,154.29,157.51,157.51,2.087%,"102,620,000"
27-Feb-84,157.51,159.58,157.08,159.3,159.3,1.136%,"99,140,000"
28-Feb-84,159.3,159.3,156.59,156.82,156.82,-1.557%,"91,010,000"
29-Feb-84,156.82,158.27,156.41,157.06,157.06,0.153%,"92,810,000"
1-Mar-84,157.06,158.19,156.77,158.19,158.19,0.719%,"82,010,000"
2-Mar-84,158.19,159.9,158.19,159.24,159.24,0.664%,"108,270,000"
5-Mar-84,159.24,159.24,157.59,157.89,157.89,-0.848%,"69,870,000"
6-Mar-84,157.89,158.37,156.21,156.25,156.25,-1.039%,"83,590,000"
7-Mar-84,156.25,156.25,153.81,154.57,154.57,-1.075%,"90,080,000"
8-Mar-84,154.57,155.8,154.35,155.19,155.19,0.401%,"80,630,000"
9-Mar-84,155.12,155.19,153.77,154.35,154.35,-0.541%,"73,170,000"
12-Mar-84,154.35,156.35,154.35,156.34,156.34,1.289%,"84,470,000"
13-Mar-84,156.34,157.93,156.34,156.78,156.78,0.281%,"102,600,000"
14-Mar-84,156.78,157.17,156.22,156.77,156.77,-0.006%,"77,250,000"
15-Mar-84,156.78,158.05,156.73,157.41,157.41,0.408%,"79,520,000"
16-Mar-84,157.41,160.45,157.41,159.27,159.27,1.182%,"118,000,000"
19-Mar-84,159.27,159.27,157.28,157.78,157.78,-0.936%,"64,060,000"
20-Mar-84,157.78,159.17,157.78,158.86,158.86,0.684%,"86,460,000"
21-Mar-84,158.86,159.26,158.59,158.66,158.66,-0.126%,"87,170,000"
22-Mar-84,158.66,158.67,156.61,156.69,156.69,-1.242%,"87,340,000"
23-Mar-84,156.69,156.92,156.02,156.86,156.86,0.108%,"79,760,000"
26-Mar-84,156.86,157.18,156.31,156.67,156.67,-0.121%,"69,070,000"
27-Mar-84,156.67,157.3,156.61,157.3,157.3,0.402%,"73,670,000"
28-Mar-84,157.3,159.9,157.3,159.88,159.88,1.640%,"104,870,000"
29-Mar-84,159.88,160.46,159.52,159.52,159.52,-0.225%,"81,470,000"
30-Mar-84,159.52,159.52,158.92,159.18,159.18,-0.213%,"71,590,000"
2-Apr-84,159.18,159.87,157.63,157.98,157.98,-0.754%,"85,680,000"
3-Apr-84,157.99,158.27,157.17,157.66,157.66,-0.203%,"87,980,000"
4-Apr-84,157.66,158.11,157.29,157.54,157.54,-0.076%,"92,860,000"
5-Apr-84,157.54,158.1,154.96,155.04,155.04,-1.587%,"101,750,000"
6-Apr-84,155.04,155.48,154.12,155.48,155.48,0.284%,"86,620,000"
9-Apr-84,155.48,155.86,154.71,155.45,155.45,-0.019%,"71,570,000"
10-Apr-84,155.45,156.57,155.45,155.87,155.87,0.270%,"78,990,000"
11-Apr-84,155.93,156.31,154.9,155,155,-0.558%,"80,280,000"
12-Apr-84,155,157.74,154.17,157.73,157.73,1.761%,"96,330,000"
13-Apr-84,157.73,158.87,157.13,157.31,157.31,-0.266%,"99,620,000"
16-Apr-84,157.31,158.35,156.49,158.32,158.32,0.642%,"73,870,000"
17-Apr-84,158.32,159.59,158.32,158.97,158.97,0.411%,"98,150,000"
18-Apr-84,158.97,158.97,157.64,157.9,157.9,-0.673%,"85,040,000"
19-Apr-84,157.9,158.02,157.1,158.02,158.02,0.076%,"75,860,000"
23-Apr-84,158.02,158.05,156.79,156.8,156.8,-0.772%,"73,080,000"
24-Apr-84,156.8,158.38,156.61,158.07,158.07,0.810%,"87,060,000"
25-Apr-84,158.07,158.77,157.8,158.65,158.65,0.367%,"83,520,000"
26-Apr-84,158.65,160.5,158.65,160.3,160.3,1.040%,"98,000,000"
27-Apr-84,160.3,160.69,159.77,159.89,159.89,-0.256%,"88,530,000"
30-Apr-84,159.89,160.43,159.3,160.05,160.05,0.100%,"72,740,000"
1-May-84,160.05,161.69,160.05,161.68,161.68,1.018%,"110,550,000"
2-May-84,161.68,162.11,161.41,161.9,161.9,0.136%,"107,080,000"
3-May-84,161.9,161.9,160.95,161.2,161.2,-0.432%,"91,910,000"
4-May-84,161.2,161.2,158.93,159.11,159.11,-1.297%,"98,580,000"
7-May-84,159.11,159.48,158.63,159.47,159.47,0.226%,"72,760,000"
8-May-84,159.47,160.52,159.14,160.52,160.52,0.658%,"81,610,000"
9-May-84,160.52,161.31,159.39,160.11,160.11,-0.255%,"100,590,000"
10-May-84,160.11,160.45,159.61,160,160,-0.069%,"101,810,000"
11-May-84,160,160,157.42,158.49,158.49,-0.944%,"82,780,000"
14-May-84,158.49,158.49,157.2,157.5,157.5,-0.625%,"64,900,000"
15-May-84,157.5,158.27,157.29,158,158,0.317%,"88,250,000"
16-May-84,158,158.41,157.83,157.99,157.99,-0.006%,"89,210,000"
17-May-84,157.99,157.99,156.15,156.57,156.57,-0.899%,"90,310,000"
18-May-84,156.57,156.77,155.24,155.78,155.78,-0.505%,"81,270,000"
21-May-84,155.78,156.11,154.63,154.73,154.73,-0.674%,"73,380,000"
22-May-84,154.73,154.73,152.99,153.88,153.88,-0.549%,"88,030,000"
23-May-84,153.88,154.02,153.1,153.15,153.15,-0.474%,"82,690,000"
24-May-84,153.15,153.15,150.8,151.23,151.23,-1.254%,"99,040,000"
25-May-84,151.23,152.02,150.85,151.62,151.62,0.258%,"78,190,000"
29-May-84,151.62,151.86,149.95,150.29,150.29,-0.877%,"69,060,000"
30-May-84,150.29,151.43,148.68,150.35,150.35,0.040%,"105,660,000"
31-May-84,150.35,150.69,149.76,150.55,150.55,0.133%,"81,890,000"
1-Jun-84,150.55,153.24,150.55,153.24,153.24,1.787%,"96,040,000"
4-Jun-84,153.24,155.1,153.24,154.34,154.34,0.718%,"96,740,000"
5-Jun-84,154.34,154.34,153.28,153.65,153.65,-0.447%,"84,840,000"
6-Jun-84,153.65,155.03,153.38,155.01,155.01,0.885%,"83,440,000"
7-Jun-84,155.01,155.11,154.36,154.92,154.92,-0.058%,"82,120,000"
8-Jun-84,154.92,155.4,154.57,155.17,155.17,0.161%,"67,840,000"
11-Jun-84,155.17,155.17,153,153.06,153.06,-1.360%,"69,050,000"
12-Jun-84,153.06,153.07,151.61,152.19,152.19,-0.568%,"84,660,000"
13-Jun-84,152.19,152.85,151.86,152.13,152.13,-0.039%,"67,510,000"
14-Jun-84,152.12,152.14,150.31,150.39,150.39,-1.144%,"79,120,000"
15-Jun-84,150.49,150.71,149.02,149.03,149.03,-0.904%,"85,460,000"
18-Jun-84,149.03,151.92,148.53,151.73,151.73,1.812%,"94,900,000"
19-Jun-84,151.73,153,151.73,152.61,152.61,0.580%,"98,000,000"
20-Jun-84,151.89,154.84,150.96,154.84,154.84,1.461%,"99,090,000"
21-Jun-84,154.84,155.64,154.05,154.51,154.51,-0.213%,"123,380,000"
22-Jun-84,154.51,154.92,153.89,154.46,154.46,-0.032%,"98,400,000"
25-Jun-84,154.46,154.67,153.86,153.97,153.97,-0.317%,"72,850,000"
26-Jun-84,153.97,153.97,152.47,152.71,152.71,-0.818%,"82,600,000"
27-Jun-84,152.71,152.88,151.3,151.64,151.64,-0.701%,"78,400,000"
28-Jun-84,151.64,153.07,151.62,152.84,152.84,0.791%,"77,660,000"
29-Jun-84,152.84,154.08,152.82,153.18,153.18,0.222%,"90,770,000"
2-Jul-84,153.16,153.22,152.44,153.2,153.2,0.013%,"69,230,000"
3-Jul-84,153.2,153.86,153.1,153.7,153.7,0.326%,"69,960,000"
5-Jul-84,153.7,153.87,152.71,152.76,152.76,-0.612%,"66,100,000"
6-Jul-84,152.76,152.76,151.63,152.24,152.24,-0.340%,"65,850,000"
9-Jul-84,152.24,153.53,151.44,153.36,153.36,0.736%,"74,830,000"
10-Jul-84,153.36,153.53,152.57,152.89,152.89,-0.306%,"74,010,000"
11-Jul-84,152.89,152.89,150.55,150.56,150.56,-1.524%,"89,540,000"
12-Jul-84,150.56,151.06,149.63,150.03,150.03,-0.352%,"86,050,000"
13-Jul-84,150.03,151.16,150.03,150.88,150.88,0.567%,"75,480,000"
16-Jul-84,150.88,151.6,150.01,151.6,151.6,0.477%,"73,420,000"
17-Jul-84,151.6,152.6,151.26,152.38,152.38,0.515%,"82,890,000"
18-Jul-84,152.38,152.38,151.11,151.4,151.4,-0.643%,"76,640,000"
19-Jul-84,151.4,151.4,150.27,150.37,150.37,-0.680%,"85,230,000"
20-Jul-84,150.37,150.58,149.07,149.55,149.55,-0.545%,"79,090,000"
23-Jul-84,149.55,149.55,147.85,148.95,148.95,-0.401%,"77,990,000"
24-Jul-84,148.95,149.28,147.78,147.82,147.82,-0.759%,"74,370,000"
25-Jul-84,147.82,149.3,147.26,148.83,148.83,0.683%,"90,520,000"
26-Jul-84,148.83,150.16,148.83,150.08,150.08,0.840%,"90,410,000"
27-Jul-84,150.08,151.38,149.99,151.19,151.19,0.740%,"101,350,000"
30-Jul-84,151.19,151.19,150.14,150.19,150.19,-0.661%,"72,330,000"
31-Jul-84,150.19,150.77,149.65,150.66,150.66,0.313%,"86,910,000"
1-Aug-84,150.66,154.08,150.66,154.08,154.08,2.270%,"127,500,000"
2-Aug-84,154.08,157.99,154.08,157.99,157.99,2.538%,"172,800,000"
3-Aug-84,160.28,162.56,158,162.35,162.35,2.760%,"236,500,000"
6-Aug-84,162.35,165.27,162.09,162.6,162.6,0.154%,"203,000,000"
7-Aug-84,162.6,163.58,160.81,162.72,162.72,0.074%,"127,900,000"
8-Aug-84,162.71,163.87,161.75,161.75,161.75,-0.596%,"121,200,000"
9-Aug-84,161.75,165.88,161.47,165.54,165.54,2.343%,"131,100,000"
10-Aug-84,165.54,168.59,165.24,165.42,165.42,-0.072%,"171,000,000"
13-Aug-84,164.84,165.49,163.98,165.43,165.43,0.006%,"77,960,000"
14-Aug-84,165.43,166.09,164.28,164.42,164.42,-0.611%,"81,470,000"
15-Aug-84,164.42,164.42,162.75,162.8,162.8,-0.985%,"91,880,000"
16-Aug-84,162.8,164.42,162.75,163.77,163.77,0.596%,"93,610,000"
17-Aug-84,164.3,164.61,163.78,164.14,164.14,0.226%,"71,500,000"
20-Aug-84,164.14,164.94,163.76,164.94,164.94,0.487%,"75,450,000"
21-Aug-84,164.94,168.22,164.93,167.83,167.83,1.752%,"128,100,000"
22-Aug-84,167.83,168.8,166.92,167.06,167.06,-0.459%,"116,000,000"
23-Aug-84,167.06,167.78,166.61,167.12,167.12,0.036%,"83,130,000"
24-Aug-84,167.12,167.52,167.12,167.51,167.51,0.233%,"69,640,000"
27-Aug-84,167.51,167.51,165.81,166.44,166.44,-0.639%,"57,660,000"
28-Aug-84,166.44,167.43,166.21,167.4,167.4,0.577%,"70,560,000"
29-Aug-84,167.4,168.21,167.03,167.09,167.09,-0.185%,"90,660,000"
30-Aug-84,167.1,167.19,166.55,166.6,166.6,-0.293%,"70,840,000"
31-Aug-84,166.6,166.68,165.78,166.68,166.68,0.048%,"57,460,000"
4-Sep-84,166.68,166.68,164.73,164.88,164.88,-1.080%,"62,110,000"
5-Sep-84,164.88,164.88,163.84,164.29,164.29,-0.358%,"69,250,000"
6-Sep-84,164.29,165.95,164.29,165.65,165.65,0.828%,"91,920,000"
7-Sep-84,165.65,166.31,164.22,164.37,164.37,-0.773%,"84,110,000"
10-Sep-84,164.37,165.05,163.06,164.26,164.26,-0.067%,"74,410,000"
11-Sep-84,165.22,166.17,164.28,164.45,164.45,0.116%,"101,300,000"
12-Sep-84,164.45,164.81,164.14,164.68,164.68,0.140%,"77,980,000"
13-Sep-84,164.68,167.94,164.68,167.94,167.94,1.980%,"110,500,000"
14-Sep-84,167.94,169.65,167.94,168.78,168.78,0.500%,"137,400,000"
17-Sep-84,168.78,169.37,167.99,168.87,168.87,0.053%,"88,790,000"
18-Sep-84,168.87,168.87,167.64,167.65,167.65,-0.722%,"107,700,000"
19-Sep-84,167.65,168.76,166.89,166.94,166.94,-0.424%,"119,900,000"
20-Sep-84,166.94,167.47,166.7,167.47,167.47,0.317%,"92,030,000"
21-Sep-84,167.47,168.67,165.66,165.67,165.67,-1.075%,"120,600,000"
24-Sep-84,165.67,166.12,164.98,165.28,165.28,-0.235%,"76,380,000"
25-Sep-84,165.28,165.97,164.45,165.62,165.62,0.206%,"86,250,000"
26-Sep-84,165.62,167.2,165.61,166.28,166.28,0.399%,"100,200,000"
27-Sep-84,166.75,167.18,166.33,166.96,166.96,0.409%,"88,880,000"
28-Sep-84,166.96,166.96,165.77,166.1,166.1,-0.515%,"78,950,000"
1-Oct-84,166.1,166.1,164.48,164.62,164.62,-0.891%,"73,630,000"
2-Oct-84,164.62,165.24,163.55,163.59,163.59,-0.626%,"89,360,000"
3-Oct-84,163.59,163.59,162.2,162.44,162.44,-0.703%,"92,400,000"
4-Oct-84,162.44,163.22,162.44,162.92,162.92,0.295%,"76,700,000"
5-Oct-84,162.92,163.32,162.51,162.68,162.68,-0.147%,"82,950,000"
8-Oct-84,162.68,162.68,161.8,162.13,162.13,-0.338%,"46,360,000"
9-Oct-84,162.13,162.84,161.62,161.67,161.67,-0.284%,"76,840,000"
10-Oct-84,161.67,162.12,160.02,162.11,162.11,0.272%,"94,270,000"
11-Oct-84,162.11,162.87,162,162.78,162.78,0.413%,"87,020,000"
12-Oct-84,162.78,164.47,162.78,164.18,164.18,0.860%,"92,190,000"
15-Oct-84,164.18,166.15,164.09,165.77,165.77,0.968%,"87,590,000"
16-Oct-84,165.78,165.78,164.66,164.78,164.78,-0.597%,"82,930,000"
17-Oct-84,164.78,165.04,163.71,164.14,164.14,-0.388%,"99,740,000"
18-Oct-84,164.14,168.1,163.8,168.1,168.1,2.413%,"149,500,000"
19-Oct-84,168.08,169.62,167.31,167.96,167.96,-0.083%,"186,900,000"
22-Oct-84,167.96,168.36,167.26,167.36,167.36,-0.357%,"81,020,000"
23-Oct-84,167.36,168.27,166.83,167.09,167.09,-0.161%,"92,260,000"
24-Oct-84,167.09,167.54,166.82,167.2,167.2,0.066%,"91,620,000"
25-Oct-84,167.2,167.62,166.17,166.31,166.31,-0.532%,"92,760,000"
26-Oct-84,166.31,166.31,164.93,165.29,165.29,-0.613%,"83,900,000"
29-Oct-84,165.29,165.29,164.67,164.78,164.78,-0.309%,"63,200,000"
30-Oct-84,164.78,167.33,164.78,166.84,166.84,1.250%,"95,200,000"
31-Oct-84,166.74,166.95,165.99,166.09,166.09,-0.450%,"91,890,000"
1-Nov-84,166.09,167.83,166.09,167.49,167.49,0.843%,"107,300,000"
2-Nov-84,167.49,167.95,167.24,167.42,167.42,-0.042%,"96,810,000"
5-Nov-84,167.42,168.65,167.33,168.58,168.58,0.693%,"84,730,000"
6-Nov-84,168.58,170.41,168.58,170.41,170.41,1.086%,"101,200,000"
7-Nov-84,170.41,170.41,168.44,169.17,169.17,-0.728%,"110,800,000"
8-Nov-84,169.19,169.27,168.27,168.68,168.68,-0.290%,"88,580,000"
9-Nov-84,168.68,169.46,167.44,167.6,167.6,-0.640%,"83,620,000"
12-Nov-84,167.65,167.65,166.67,167.36,167.36,-0.143%,"55,610,000"
13-Nov-84,167.36,167.38,165.79,165.97,165.97,-0.831%,"69,790,000"
14-Nov-84,165.97,166.43,165.39,165.99,165.99,0.012%,"73,940,000"
15-Nov-84,165.99,166.49,165.61,165.89,165.89,-0.060%,"81,530,000"
16-Nov-84,165.89,166.24,164.09,164.1,164.1,-1.079%,"83,140,000"
19-Nov-84,164.1,164.34,163.03,163.09,163.09,-0.615%,"69,730,000"
20-Nov-84,163.1,164.47,163.1,164.18,164.18,0.668%,"83,240,000"
21-Nov-84,164.18,164.68,163.29,164.51,164.51,0.201%,"81,620,000"
23-Nov-84,164.52,166.92,164.52,166.92,166.92,1.465%,"73,910,000"
26-Nov-84,166.92,166.92,165.37,165.55,165.55,-0.821%,"76,520,000"
27-Nov-84,165.55,166.85,165.07,166.29,166.29,0.447%,"95,470,000"
28-Nov-84,166.29,166.9,164.97,165.02,165.02,-0.764%,"86,300,000"
29-Nov-84,165.02,165.02,163.78,163.91,163.91,-0.673%,"75,860,000"
30-Nov-84,163.91,163.91,162.99,163.58,163.58,-0.201%,"77,580,000"
3-Dec-84,163.58,163.58,162.29,162.82,162.82,-0.465%,"95,300,000"
4-Dec-84,162.82,163.91,162.82,163.38,163.38,0.344%,"81,250,000"
5-Dec-84,163.38,163.4,161.93,162.1,162.1,-0.783%,"88,700,000"
6-Dec-84,162.1,163.11,161.76,162.76,162.76,0.407%,"96,560,000"
7-Dec-84,162.76,163.31,162.26,162.26,162.26,-0.307%,"81,000,000"
10-Dec-84,162.26,163.32,161.54,162.83,162.83,0.351%,"81,140,000"
11-Dec-84,162.83,163.18,162.56,163.07,163.07,0.147%,"80,240,000"
12-Dec-84,163.07,163.18,162.55,162.63,162.63,-0.270%,"78,710,000"
13-Dec-84,162.63,162.92,161.54,161.81,161.81,-0.504%,"80,850,000"
14-Dec-84,161.81,163.53,161.63,162.69,162.69,0.544%,"95,060,000"
17-Dec-84,162.69,163.63,162.44,163.61,163.61,0.565%,"89,490,000"
18-Dec-84,163.61,168.11,163.61,168.11,168.11,2.750%,"169,000,000"
19-Dec-84,168.11,169.03,166.84,167.16,167.16,-0.565%,"139,600,000"
20-Dec-84,167.16,167.58,166.29,166.38,166.38,-0.467%,"93,220,000"
21-Dec-84,166.34,166.38,164.62,165.51,165.51,-0.523%,"101,200,000"
24-Dec-84,165.51,166.93,165.5,166.76,166.76,0.755%,"55,550,000"
26-Dec-84,166.76,166.76,166.29,166.47,166.47,-0.174%,"46,700,000"
27-Dec-84,166.47,166.5,165.62,165.75,165.75,-0.433%,"70,100,000"
28-Dec-84,165.75,166.32,165.67,166.26,166.26,0.308%,"77,070,000"
31-Dec-84,166.26,167.34,166.06,167.24,167.24,0.589%,"80,260,000"
2-Jan-85,167.2,167.2,165.19,165.37,165.37,-1.118%,"67,820,000"
3-Jan-85,165.37,166.11,164.38,164.57,164.57,-0.484%,"88,880,000"
4-Jan-85,164.55,164.55,163.36,163.68,163.68,-0.541%,"77,480,000"
7-Jan-85,163.68,164.71,163.68,164.24,164.24,0.342%,"86,190,000"
8-Jan-85,164.24,164.59,163.91,163.99,163.99,-0.152%,"92,110,000"
9-Jan-85,163.99,165.57,163.99,165.18,165.18,0.726%,"99,230,000"
10-Jan-85,165.18,168.31,164.99,168.31,168.31,1.895%,"124,700,000"
11-Jan-85,168.31,168.72,167.58,167.91,167.91,-0.238%,"107,600,000"
14-Jan-85,167.91,170.55,167.58,170.51,170.51,1.548%,"124,900,000"
15-Jan-85,170.51,171.82,170.4,170.81,170.81,0.176%,"155,300,000"
16-Jan-85,170.81,171.94,170.41,171.19,171.19,0.222%,"135,500,000"
17-Jan-85,171.19,171.34,170.22,170.73,170.73,-0.269%,"113,600,000"
18-Jan-85,170.73,171.42,170.66,171.32,171.32,0.346%,"104,700,000"
21-Jan-85,171.32,175.45,171.31,175.23,175.23,2.282%,"146,800,000"
22-Jan-85,175.23,176.63,175.14,175.48,175.48,0.143%,"174,800,000"
23-Jan-85,175.48,177.3,175.15,177.3,177.3,1.037%,"144,400,000"
24-Jan-85,177.3,178.16,176.56,176.71,176.71,-0.333%,"160,700,000"
25-Jan-85,176.71,177.75,176.54,177.35,177.35,0.362%,"122,400,000"
28-Jan-85,177.35,178.19,176.56,177.4,177.4,0.028%,"128,400,000"
29-Jan-85,177.4,179.19,176.58,179.18,179.18,1.003%,"115,700,000"
30-Jan-85,179.18,180.27,179.05,179.39,179.39,0.117%,"170,000,000"
31-Jan-85,179.39,179.83,178.56,179.63,179.63,0.134%,"132,500,000"
1-Feb-85,179.63,179.63,178.44,178.63,178.63,-0.557%,"105,400,000"
4-Feb-85,178.63,180.35,177.75,180.35,180.35,0.963%,"113,700,000"
5-Feb-85,180.35,181.53,180.07,180.61,180.61,0.144%,"143,900,000"
6-Feb-85,180.61,181.5,180.32,180.43,180.43,-0.100%,"141,000,000"
7-Feb-85,180.43,181.96,180.43,181.82,181.82,0.770%,"151,700,000"
8-Feb-85,181.82,182.39,181.67,182.19,182.19,0.203%,"116,500,000"
11-Feb-85,182.19,182.19,180.11,180.51,180.51,-0.922%,"104,000,000"
12-Feb-85,180.51,180.75,179.45,180.56,180.56,0.028%,"111,100,000"
13-Feb-85,180.56,183.86,180.5,183.35,183.35,1.545%,"142,500,000"
14-Feb-85,183.35,183.95,182.39,182.41,182.41,-0.513%,"139,700,000"
15-Feb-85,182.41,182.65,181.23,181.6,181.6,-0.444%,"106,500,000"
19-Feb-85,181.6,181.61,180.95,181.33,181.33,-0.149%,"90,400,000"
20-Feb-85,181.33,182.1,180.64,181.18,181.18,-0.083%,"118,200,000"
21-Feb-85,181.18,181.18,180.02,180.19,180.19,-0.546%,"104,000,000"
22-Feb-85,180.19,180.41,179.23,179.36,179.36,-0.461%,"93,680,000"
25-Feb-85,179.36,179.36,178.13,179.23,179.23,-0.072%,"89,740,000"
26-Feb-85,179.23,181.58,179.16,181.17,181.17,1.082%,"114,200,000"
27-Feb-85,181.17,181.87,180.5,180.71,180.71,-0.254%,"107,700,000"
28-Feb-85,180.71,181.21,180.33,181.18,181.18,0.260%,"100,700,000"
1-Mar-85,181.18,183.89,181.16,183.23,183.23,1.131%,"139,900,000"
4-Mar-85,183.23,183.41,181.4,182.06,182.06,-0.639%,"102,100,000"
5-Mar-85,182.06,182.65,181.42,182.23,182.23,0.093%,"116,400,000"
6-Mar-85,182.23,182.25,180.59,180.65,180.65,-0.867%,"116,900,000"
7-Mar-85,180.65,180.65,179.44,179.51,179.51,-0.631%,"112,100,000"
8-Mar-85,179.51,179.97,179.07,179.1,179.1,-0.228%,"96,390,000"
11-Mar-85,179.1,179.46,178.15,178.79,178.79,-0.173%,"84,110,000"
12-Mar-85,178.79,180.14,178.7,179.66,179.66,0.487%,"92,840,000"
13-Mar-85,179.66,179.96,178.02,178.19,178.19,-0.818%,"101,700,000"
14-Mar-85,178.19,178.53,177.61,177.84,177.84,-0.196%,"103,400,000"
15-Mar-85,177.84,178.41,176.53,176.53,176.53,-0.737%,"105,200,000"
18-Mar-85,176.53,177.66,176.53,176.88,176.88,0.198%,"94,020,000"
19-Mar-85,176.88,179.56,176.87,179.54,179.54,1.504%,"119,200,000"
20-Mar-85,179.54,179.78,178.79,179.08,179.08,-0.256%,"107,500,000"
21-Mar-85,179.08,180.22,178.89,179.35,179.35,0.151%,"95,930,000"
22-Mar-85,179.35,179.92,178.86,179.04,179.04,-0.173%,"99,250,000"
25-Mar-85,179.04,179.04,177.85,177.97,177.97,-0.598%,"74,040,000"
26-Mar-85,177.97,178.86,177.88,178.43,178.43,0.258%,"89,930,000"
27-Mar-85,178.43,179.8,178.43,179.54,179.54,0.622%,"101,000,000"
28-Mar-85,179.54,180.6,179.43,179.54,179.54,0.000%,"99,780,000"
29-Mar-85,179.54,180.66,179.54,180.66,180.66,0.624%,"101,400,000"
1-Apr-85,180.66,181.27,180.43,181.27,181.27,0.338%,"89,900,000"
2-Apr-85,181.27,181.86,180.28,180.53,180.53,-0.408%,"101,700,000"
3-Apr-85,180.53,180.53,178.64,179.11,179.11,-0.787%,"95,480,000"
4-Apr-85,179.11,179.13,178.29,179.03,179.03,-0.045%,"86,910,000"
8-Apr-85,179.03,179.46,177.86,178.03,178.03,-0.559%,"79,960,000"
9-Apr-85,178.03,178.67,177.97,178.21,178.21,0.101%,"83,980,000"
10-Apr-85,178.21,179.9,178.21,179.42,179.42,0.679%,"108,200,000"
11-Apr-85,179.42,180.91,179.42,180.19,180.19,0.429%,"108,400,000"
12-Apr-85,180.19,180.55,180.06,180.54,180.54,0.194%,"86,220,000"
15-Apr-85,180.54,181.15,180.45,180.92,180.92,0.210%,"80,660,000"
16-Apr-85,180.92,181.78,180.19,181.2,181.2,0.155%,"98,480,000"
17-Apr-85,181.2,181.91,181.14,181.68,181.68,0.265%,"96,020,000"
18-Apr-85,181.68,182.56,180.75,180.84,180.84,-0.462%,"100,600,000"
19-Apr-85,180.84,181.25,180.42,181.11,181.11,0.149%,"81,110,000"
22-Apr-85,181.11,181.23,180.25,180.7,180.7,-0.226%,"79,930,000"
23-Apr-85,180.7,181.97,180.34,181.88,181.88,0.653%,"108,900,000"
24-Apr-85,181.88,182.27,181.74,182.26,182.26,0.209%,"99,600,000"
25-Apr-85,182.26,183.43,182.12,183.43,183.43,0.642%,"108,600,000"
26-Apr-85,183.43,183.61,182.11,182.18,182.18,-0.681%,"86,570,000"
29-Apr-85,182.18,182.34,180.62,180.63,180.63,-0.851%,"88,860,000"
30-Apr-85,180.63,180.63,178.86,179.83,179.83,-0.443%,"111,800,000"
1-May-85,179.83,180.04,178.35,178.37,178.37,-0.812%,"101,600,000"
2-May-85,178.37,179.01,178.37,179.01,179.01,0.359%,"107,700,000"
3-May-85,179.01,180.3,179.01,180.08,180.08,0.598%,"94,870,000"
6-May-85,180.08,180.56,179.82,179.99,179.99,-0.050%,"85,650,000"
7-May-85,179.99,181.09,179.87,180.76,180.76,0.428%,"100,200,000"
8-May-85,180.76,180.76,179.96,180.62,180.62,-0.077%,"101,300,000"
9-May-85,180.62,181.97,180.62,181.92,181.92,0.720%,"111,000,000"
10-May-85,181.92,184.74,181.92,184.28,184.28,1.297%,"140,300,000"
13-May-85,184.28,184.61,184.19,184.61,184.61,0.179%,"85,830,000"
14-May-85,184.61,185.17,183.65,183.87,183.87,-0.401%,"97,360,000"
15-May-85,183.87,185.43,183.86,184.54,184.54,0.364%,"106,100,000"
16-May-85,184.54,185.74,184.54,185.66,185.66,0.607%,"99,420,000"
17-May-85,185.66,187.94,185.47,187.42,187.42,0.948%,"124,600,000"
20-May-85,187.42,189.98,187.42,189.72,189.72,1.227%,"146,300,000"
21-May-85,189.72,189.81,188.78,189.64,189.64,-0.042%,"130,200,000"
22-May-85,189.64,189.64,187.71,188.56,188.56,-0.570%,"101,400,000"
23-May-85,188.56,188.56,187.45,187.6,187.6,-0.509%,"101,000,000"
24-May-85,187.6,188.29,187.29,188.29,188.29,0.368%,"85,970,000"
28-May-85,188.29,188.94,187.38,187.86,187.86,-0.228%,"90,600,000"
29-May-85,187.86,187.86,187.11,187.68,187.68,-0.096%,"96,540,000"
30-May-85,187.68,188.04,187.09,187.75,187.75,0.037%,"108,300,000"
